[05/Sep/2023:21:12:11 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/"
[05/Sep/2023:21:14:42 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 1936] [Gzip 3.49] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
[05/Sep/2023:21:14:43 +0000] - 502 502 - GET https visu.myapp.com "/usr/share/nginx/html/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:14:43 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:16:12 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
[05/Sep/2023:21:16:12 +0000] - 502 502 - GET https visu.myapp.com "/usr/share/nginx/html/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:16:12 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:17:41 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 1922] [Gzip 3.51] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:21:17:41 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:17:41 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:21:18:57 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 1912] [Gzip 3.52] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:21:18:57 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
